Provider CCN,Hospital Name,Street Address,City,State Code,Zip Code,lat,lng,Rural Versus Urban,CCN Facility Type,Fiscal Year Begin Date,Fiscal Year End Date,FTE - Employees on Payroll,Number of Beds,Total Bed Days Available,Total Discharges (V + XVIII + XIX + Unknown),Net Patient Revenue,Net Income,Wage-Related Costs (Core),Total Salaries (adjusted),Contract Labor,Rev Per FTE,CON,Urban,Inpatient %,Outpatient %,Charity %,Uncompensated %,Rev/Discharge,Rev Per Bed,Rev Per Bed Days,Discharges Per Bed,Discharges Per Bed Days,Discharge/FTE,Net Income %,Net Income Score,Labor %,Overhead %,Depreciation %,LbrExp/FTE,Overhead Exp Per Bed
100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DRIVE,CORAL SPRINGS,FL,33065-,26.2688102,-80.25563580000002,U,STH,07/01/2015,06/30/2016,946.82,196.0,71736.0,12228.0,"$137,761,059",$-2028437,"$14,173,486","$61,999,084","$1,903,643","$145,499",1.0,1.0,49.7043%,50.2957%,2.2042%,2.2042%,"$11,266","$702,863","$1,920",62.39,0.17,62.39,-1.4724%,2,55.2933%,67.3619%,1.5730%,"$80,451","$473,461"
201314,REDINGTON-FAIRVIEW GENERAL HOSPITAL,FAIRVIEW AVENUE,SKOWHEGAN,ME,04976-,44.7566941,-69.71172469999999,R,CAH,07/01/2015,06/30/2016,586.92,25.0,9150.0,1539.0,"$81,159,364",$-214601,$nan,$nan,$nan,"$138,280",1.0,0.0,19.9751%,80.0249%,2.6348%,2.6348%,"$52,735","$3,246,375","$8,870",61.56,0.17,61.56,-0.2644%,2,nan%,56.6663%,4.6956%,$nan,"$1,839,601"
331312,DELAWARE VALLEY HOSPITAL,1 TITUS PLACE,WALTON,NY,13856,42.1644594,-75.12858979999999,R,CAH,01/01/2015,12/31/2015,197.0,25.0,9125.0,398.0,"$19,932,374",$1018877,$nan,$nan,$nan,"$101,180",1.0,0.0,21.1125%,78.8875%,0.7332%,0.7332%,"$50,081","$797,295","$2,184",15.92,0.04,15.92,5.1117%,2,nan%,65.1671%,3.4311%,$nan,"$519,574"
340028,CAPE FEAR VALLEY MEDICAL CENTER,1638 OWEN DRIVE,FAYETTEVILLE,NC,28302,35.0320636,-78.93455019999998,U,STH,10/01/2014,09/30/2015,3984.43,500.0,182500.0,31356.0,"$630,017,716",$23892000,"$47,865,965","$248,029,575","$10,481,463","$158,120",1.0,1.0,55.8546%,44.1454%,2.9616%,2.9616%,"$20,092","$1,260,035","$3,452",62.71,0.17,62.71,3.7923%,2,46.9662%,35.9516%,3.8433%,"$74,263","$453,003"
161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.6468754,-95.326998,R,CAH,07/01/2015,06/30/2016,247.7,25.0,9150.0,768.0,"$36,970,859",$1316354,$nan,$nan,$nan,"$149,257",1.0,0.0,17.8288%,82.1712%,0.2399%,0.2399%,"$48,139","$1,478,834","$4,041",30.72,0.08,30.72,3.5605%,2,nan%,60.7469%,4.2482%,$nan,"$898,346"
331316,COMMUNITY MEMORIAL HOSPITAL,150 BROAD ST,HAMILTON,NY,13346,42.8132536,-75.54304549999998,R,CAH,01/01/2015,12/31/2015,251.8,25.0,9125.0,1514.0,"$40,208,795",$639825,$nan,$nan,$nan,"$159,685",1.0,0.0,40.9471%,59.0529%,0.1773%,0.1773%,"$26,558","$1,608,352","$4,406",60.56,0.17,60.56,1.5913%,2,nan%,63.5449%,2.8906%,$nan,"$1,022,026"
410004,ROGER WILLIAMS HOSPITAL,825 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,41.8351848,-71.4355921,U,STH,01/01/2015,12/31/2015,885.0,148.0,54020.0,7006.0,"$172,532,316",$4177432,"$8,547,374","$66,845,929","$374,754","$194,952",1.0,1.0,41.5574%,58.4426%,0.3582%,0.3582%,"$24,626","$1,165,759","$3,194",47.34,0.13,47.34,2.4212%,2,43.6981%,56.8683%,3.2154%,"$85,190","$662,948"
491300,BATH COUNTY COMMUNITY HOSPITAL,ROUTE 220,HOT SPRINGS,VA,24445-,37.9993677,-79.8315715,R,CAH,01/01/2015,12/31/2015,118.14,25.0,9125.0,271.0,"$12,618,098",$1354295,$nan,$nan,$nan,"$106,806",1.0,0.0,29.2794%,70.7206%,nan%,nan%,"$46,561","$504,724","$1,383",10.84,0.03,10.84,10.7330%,2,nan%,88.5067%,7.9873%,$nan,"$446,714"
50129,ST. BERNARDINE MEDICAL CENTER,2101 N. WATERMAN AVE.,SAN BERNARDINO,CA,92404,34.13483710000001,-117.27698829999999,U,STH,07/01/2015,06/30/2016,1456.59,322.0,117852.0,15474.0,"$349,223,706",$-49282553,"$47,791,675","$136,134,744","$11,302,338","$239,754",0.0,1.0,70.9575%,29.0425%,0.3608%,0.3608%,"$22,568","$1,084,546","$2,963",48.06,0.13,48.06,-14.1120%,3,52.6672%,77.0530%,2.3271%,"$126,272","$835,675"
50308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,CA,94039-7025,37.3691517,-122.07952790000002,U,STH,07/01/2015,06/30/2016,2432.43,388.0,142008.0,21566.0,"$772,020,370",$44325858,"$93,815,900","$325,192,802","$9,736,366","$317,386",0.0,1.0,60.7616%,39.2384%,0.6873%,0.6873%,"$35,798","$1,989,743","$5,436",55.58,0.15,55.58,5.7415%,2,54.2743%,54.0202%,3.0192%,"$172,259","$1,074,863"
190176,TULANE UNIVERSITY HOSPITAL & CLINICS,1415 TULANE AVENUE,NEW ORLEANS,LA,70112,29.955782799999998,-90.07628270000001,U,STH,01/01/2015,12/31/2015,1485.27,299.0,109135.0,13740.0,"$341,157,406",$-23751138,"$23,627,101","$98,643,235","$17,076,889","$229,694",1.0,1.0,61.3509%,38.6491%,3.3910%,3.3910%,"$24,830","$1,140,995","$3,126",45.95,0.13,45.95,-6.9619%,3,35.8399%,78.1032%,2.6531%,"$82,322","$891,153"
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,36.1951782,-115.1228081,U,STH,03/01/2015,12/31/2015,494.23,127.0,38862.0,7271.0,"$100,697,823",$13149334,"$4,134,425","$30,851,222","$1,990,262","$203,747",1.0,1.0,70.7153%,29.2847%,nan%,nan%,"$13,849","$792,896","$2,591",57.25,0.19,57.25,13.0582%,1,34.7432%,57.8596%,4.6554%,"$70,788","$458,766"
380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132-,45.308108000000004,-122.9359413,U,STH,01/01/2015,12/31/2015,367.0,32.0,11680.0,2777.0,"$104,358,039",$12351649,"$7,975,682","$28,125,434","$536,606","$284,354",1.0,1.0,27.4990%,72.5010%,0.8708%,0.8708%,"$37,579","$3,261,189","$8,935",86.78,0.24,86.78,11.8358%,1,34.5935%,30.6739%,5.2425%,"$98,368","$1,000,335"
170023,ST. CATHERINE HOSPITAL,410 E. WALNUT,GARDEN CITY,KS,67846-5679,37.97099470000001,-100.86841059999999,R,STH,07/01/2015,06/30/2016,526.7,80.0,29280.0,3464.0,"$93,670,052",$-9495678,"$6,871,103","$37,385,978","$1,380,655","$177,843",0.0,0.0,38.9438%,61.0562%,5.0658%,5.0658%,"$27,041","$1,170,876","$3,199",43.30,0.12,43.30,-10.1374%,3,47.2478%,72.9838%,5.1200%,"$84,027","$854,550"
50146,CITY OF HOPE NATIONAL MEDICAL CNT,1500 E. DUARTE ROAD,DUARTE,CA,91010,34.1291643,-117.9725842,U,STH,10/01/2014,09/30/2015,3603.0,197.0,71905.0,6034.0,"$860,561,441",$107453366,$nan,$nan,$nan,"$238,846",0.0,1.0,47.4725%,52.5275%,nan%,nan%,"$142,619","$4,368,332","$11,968",30.63,0.08,30.63,12.4864%,1,nan%,92.0975%,7.0272%,$nan,"$4,023,125"
140049,WEST SUBURBAN HOSP MED CTR,3 ERIE COURT,OAK PARK,IL,60302,41.8913716,-87.77611429999996,U,STH,05/01/2015,04/30/2016,828.69,135.0,49410.0,7665.0,"$135,291,654",$2345993,"$10,276,591","$58,284,372","$1,068,172","$163,260",1.0,1.0,47.3046%,52.6954%,2.3791%,2.3791%,"$17,651","$1,002,160","$2,738",56.78,0.16,56.78,1.7340%,2,50.6764%,57.6765%,7.3819%,"$82,734","$578,011"
140080,PRESENCE SAINT FRANCIS HOSPITAL,355 RIDGE AVENUE,EVANSTON,IL,60202,42.025004100000004,-87.68413149999998,U,STH,01/01/2015,12/31/2015,859.2,197.0,72016.0,8014.0,"$164,750,924",$-10974468,"$14,076,018","$53,515,400","$3,197,768","$191,749",1.0,1.0,54.0218%,45.9782%,2.1901%,2.1901%,"$20,558","$836,299","$2,288",40.68,0.11,40.68,-6.6612%,3,41.0264%,76.4965%,6.5052%,"$78,668","$639,740"
161312,GUTTENBERG MUNICIPAL HOSPITAL,2ND AND MAIN STREETS,GUTTENBERG,IA,52052-,42.760813299999995,-91.1161166,R,CAH,07/01/2015,06/30/2016,78.44,25.0,9150.0,246.0,"$14,514,253",$107564,"$1,713,005","$6,414,339","$118,373","$185,036",1.0,0.0,18.4946%,81.5054%,0.4148%,0.4148%,"$59,001","$580,570","$1,586",9.84,0.03,9.84,0.7411%,2,55.9956%,62.2410%,7.9489%,"$103,612","$361,353"
240100,SANFORD BEMIDJI,1300 ANNE STREET NW,BEMIDJI,MN,56601,47.5035798,-94.8993703,R,STH,07/01/2015,06/30/2016,1084.5,89.0,32574.0,6021.0,"$235,881,820",$2401039,"$13,071,002","$106,545,054","$905,603","$217,503",0.0,0.0,29.0639%,70.9361%,0.2855%,0.2855%,"$39,177","$2,650,358","$7,241",67.65,0.18,67.65,1.0179%,2,50.7102%,57.7168%,3.2655%,"$110,296","$1,529,700"
281359,MEMORIAL COMMUNITY HOSPITAL,810 N 22ND ST,BLAIR,NE,68008,41.5516228,-96.1444142,U,CAH,01/01/2015,12/31/2015,160.66,21.0,7665.0,364.0,"$31,054,763",$393029,$nan,$nan,$nan,"$193,295",1.0,1.0,13.1201%,86.8799%,0.4655%,0.4655%,"$85,315","$1,478,798","$4,052",17.33,0.05,17.33,1.2656%,2,nan%,53.5917%,9.4245%,$nan,"$792,513"
100080,JFK MEDICAL CENTER,5301 SOUTH CONGRESS AVENUE,ATLANTIS,FL,33462-,26.598339399999997,-80.09177829999999,U,STH,07/01/2015,06/30/2016,1818.61,483.0,176778.0,28294.0,"$457,099,930",$36568741,"$33,745,719","$124,787,046","$10,237,910","$251,346",1.0,1.0,66.8461%,33.1539%,7.4396%,7.4396%,"$16,155","$946,377","$2,586",58.58,0.16,58.58,8.0002%,2,34.6823%,66.1829%,4.2637%,"$87,172","$626,339"
160058,UNIVERSITY OF IOWA HOSP & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242-1009,41.659487,-91.5480726,U,STH,07/01/2015,06/30/2016,7633.84,627.0,229311.0,31652.0,"$1,395,452,982",$93148157,"$176,144,123","$514,569,287","$8,273,620","$182,798",1.0,1.0,50.8544%,49.1456%,0.5748%,0.5748%,"$44,087","$2,225,603","$6,085",50.48,0.14,50.48,6.6751%,2,49.4974%,63.8163%,5.6296%,"$90,480","$1,420,296"
230077,ST. MARYS OF MICHIGAN,800 S WASHINGTON,SAGINAW,MI,48601,43.426033399999994,-83.94171340000003,U,STH,07/01/2015,06/30/2016,1525.76,202.0,73993.0,9665.0,"$252,098,653",$36386,"$17,801,696","$101,503,332","$2,244,111","$165,228",1.0,1.0,44.0418%,55.9582%,0.0049%,0.0049%,"$26,084","$1,248,013","$3,407",47.85,0.13,47.85,0.0144%,2,47.3247%,62.6258%,3.2394%,"$78,194","$781,579"
140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,38.5503106,-90.0214109,U,STH,01/01/2015,12/31/2015,1644.0,267.0,115340.0,15161.0,"$281,841,177",$35928825,"$28,433,186","$98,063,888","$1,488,457","$171,436",1.0,1.0,51.1877%,48.8123%,0.9415%,0.9415%,"$18,590","$1,055,585","$2,444",56.78,0.13,56.78,12.7479%,1,44.8824%,52.3977%,5.0134%,"$76,945","$553,103"
240214,MAPLE GROVE HOSPITAL,9875 HOSPITAL DRIVE,MAPLE GROVE,MN,55369-,45.132742,-93.48116040000001,U,STH,01/01/2015,12/31/2015,650.93,108.0,39420.0,8874.0,"$172,525,000",$25180081,"$11,250,014","$50,235,061",$nan,"$265,044",0.0,1.0,62.7239%,37.2761%,0.5801%,0.5801%,"$19,442","$1,597,454","$4,377",82.17,0.23,82.17,14.5950%,1,35.6384%,54.5946%,5.5492%,"$94,457","$872,123"
241373,PERHAM MEMORIAL HOSPITAL AND HOME,1000 CONEY STREET WEST,PERHAM,MN,56573,46.5939093,-95.5931883,R,CAH,10/01/2014,09/30/2015,270.49,25.0,9125.0,788.0,"$46,648,865",$1540773,$nan,$nan,$nan,"$172,461",0.0,0.0,26.3473%,73.6527%,0.0487%,0.0487%,"$59,199","$1,865,955","$5,112",31.52,0.09,31.52,3.3029%,2,nan%,56.4024%,8.8965%,$nan,"$1,052,444"
331310,ELLENVILLE REGIONAL HOSPITAL,10 HEALTH WAY,ELLENVILLE,NY,12428,41.7326119,-74.3789828,R,CAH,01/01/2015,12/31/2015,164.1,15.0,5475.0,257.0,"$16,051,024",$1064576,$nan,$nan,$nan,"$97,812",1.0,0.0,23.0505%,76.9495%,nan%,nan%,"$62,455","$1,070,068","$2,932",17.13,0.05,17.13,6.6324%,2,nan%,48.2261%,3.5817%,$nan,"$516,053"
100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,FL,32742,28.299468,-81.4095251,U,STH,01/01/2015,12/31/2015,1332.48,293.0,106945.0,21329.0,"$322,357,156",$67811556,"$19,749,283","$90,471,636","$4,228,522","$241,923",1.0,1.0,62.6714%,37.3286%,6.0797%,6.0797%,"$15,114","$1,100,195","$3,014",72.80,0.20,72.80,21.0362%,1,34.1922%,51.7820%,3.9097%,"$82,719","$569,703"
10035,CULLMAN REGIONAL,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35056,34.207586600000006,-86.8748531,R,STH,07/01/2015,06/30/2016,816.34,115.0,42090.0,7495.0,"$109,292,673",$11819643,"$10,783,675","$37,832,427","$354,199","$133,881",1.0,0.0,44.4030%,55.5970%,1.2030%,1.2030%,"$14,582","$950,371","$2,597",65.17,0.18,65.17,10.8147%,2,44.4825%,58.0958%,4.5506%,"$59,554","$552,125"
50581,LAKEWOOD REGIONAL MED. CTR.,3700 E. SOUTH ST.,LAKEWOOD,CA,90712,33.8597946,-118.14847420000001,U,STH,06/01/2015,05/31/2016,664.0,172.0,62952.0,8373.0,"$188,765,591",$20321992,"$16,532,711","$71,841,838","$4,184,388","$284,286",0.0,1.0,65.6328%,34.3672%,1.3502%,1.3502%,"$22,545","$1,097,474","$2,999",48.68,0.13,48.68,10.7657%,2,46.8171%,51.7498%,2.4333%,"$133,094","$567,941"
390226,PENNSYLVANIA HOSPITAL OF UPHS,8TH & SPRUCE,PHILADELPHIA,PA,19107-,48.8689714,2.310116,U,STH,07/01/2015,06/30/2016,2462.55,363.0,132858.0,23343.0,"$613,202,000",$24418000,"$62,388,107","$190,183,608","$1,750,695","$249,011",0.0,1.0,53.7221%,46.2779%,0.1991%,0.1991%,"$26,269","$1,689,262","$4,615",64.31,0.18,64.31,3.9820%,2,41.1890%,71.5772%,4.0864%,"$102,565","$1,209,126"
241366,MEEKER COUNTY MEMORIAL HOSPITAL,612 SIBLEY AVENUE SOUTH,LITCHFIELD,MN,55355-,45.1146851,-94.52735799999999,R,CAH,01/01/2015,12/31/2015,151.93,25.0,9125.0,746.0,"$32,391,959",$2997347,$nan,$nan,$nan,"$213,203",0.0,0.0,33.4343%,66.5657%,0.2243%,0.2243%,"$43,421","$1,295,678","$3,550",29.84,0.08,29.84,9.2534%,2,nan%,60.3732%,6.7434%,$nan,"$782,242"
260020,MERCY HOSPITAL - ST. LOUIS,615 S. NEW BALLAS ROAD,ST. LOUIS,MO,63141-,38.6443638,-90.4466944,U,STH,07/01/2015,06/30/2016,4580.46,768.0,281088.0,39163.0,"$1,023,429,626",$184376259,"$66,186,166","$306,318,007","$5,694,283","$223,434",1.0,1.0,46.3068%,53.6932%,2.1483%,2.1483%,"$26,133","$1,332,591","$3,641",50.99,0.14,50.99,18.0155%,1,36.3976%,55.5553%,7.1842%,"$81,325","$740,325"
410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE ROAD,WARWICK,RI,02886,41.705185,-71.47807840000002,U,STH,10/01/2014,09/30/2015,1646.74,323.0,117895.0,14180.0,"$318,328,553",$14819976,"$36,270,638","$135,492,826","$2,580,511","$193,308",1.0,1.0,52.5982%,47.4018%,0.1295%,0.1295%,"$22,449","$985,537","$2,700",43.90,0.12,43.90,4.6556%,2,53.9579%,64.4424%,3.4407%,"$104,305","$635,104"
521354,SOUTHWEST HEALTH CENTER,1400 EAST SIDE ROAD,PLATTEVILLE,WI,53818-,42.725742,-90.455845,R,CAH,07/01/2015,06/30/2016,237.21,25.0,9150.0,645.0,"$55,346,849",$4721016,$nan,$nan,$nan,"$233,324",0.0,0.0,23.6784%,76.3216%,0.2207%,0.2207%,"$85,809","$2,213,874","$6,049",25.80,0.07,25.80,8.5299%,2,nan%,47.4753%,4.8947%,$nan,"$1,051,044"
230244,GARDEN CITY HOSPITAL OSTEOPATHIC,6245 INKSTER ROAD,GARDEN CITY,MI,48135,42.33215670000001,-83.3147183,U,STH,01/01/2015,12/31/2015,969.36,141.0,51465.0,9184.0,"$150,715,754",$17406881,"$12,589,876","$54,002,381","$1,429,624","$155,480",1.0,1.0,50.2566%,49.7434%,0.0381%,0.0381%,"$16,411","$1,068,906","$2,929",65.13,0.18,65.13,11.5495%,1,44.1840%,56.3963%,4.1346%,"$68,697","$602,823"
371302,MERCY HOSPITAL WATONGA,500 N CLARENCE NASH,WATONGA,OK,73772-0370,35.8495256,-98.4187651,R,CAH,07/01/2015,06/30/2016,48.95,25.0,9150.0,179.0,"$6,654,548",$1011509,$nan,$nan,$nan,"$135,946",1.0,0.0,25.1462%,74.8538%,6.9979%,6.9979%,"$37,176","$266,182",$727,7.16,0.02,7.16,15.2003%,1,nan%,40.9302%,2.8718%,$nan,"$108,949"
440029,WILLIAMSON MEDICAL CENTER,2021 CAROTHERS RD,FRANKLIN,TN,37065,35.8847176,-86.8127876,U,STH,07/01/2015,06/30/2016,1234.01,185.0,67710.0,9312.0,"$184,784,934",$9302314,"$15,558,281","$75,023,205","$986,513","$149,743",1.0,1.0,40.1937%,59.8063%,0.4047%,0.4047%,"$19,844","$998,837","$2,729",50.34,0.14,50.34,5.0341%,2,49.0200%,59.4183%,7.0631%,"$73,404","$593,492"
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN STREET,PEMBROKE PINES,FL,33024,26.0296956,-80.24554909999998,U,STH,05/01/2015,04/30/2016,830.8,301.0,101458.0,6722.0,"$128,675,246",$-6714521,"$13,288,364","$57,841,471","$1,495,601","$154,881",1.0,1.0,44.3578%,55.6422%,5.4742%,5.4742%,"$19,142","$427,493","$1,268",22.33,0.07,22.33,-5.2182%,3,55.2786%,64.3279%,3.7426%,"$85,616","$274,997"
371313,KINGFISHER REGIONAL HOSPITAL,1000 KINGFISHER REGIONAL HOSPITAL DR,KINGFISHER,OK,73750-,35.81003070000001,-97.9445852,R,CAH,07/01/2015,06/30/2016,88.6,25.0,9150.0,274.0,"$11,832,973",$-132143,$nan,$nan,$nan,"$133,555",1.0,0.0,20.4864%,79.5136%,3.4567%,3.4567%,"$43,186","$473,319","$1,293",10.96,0.03,10.96,-1.1167%,2,nan%,53.2680%,3.6400%,$nan,"$252,128"
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVE,LUBBOCK,TX,79415,33.5880703,-101.89123909999999,U,STH,01/01/2015,12/31/2015,3604.56,429.0,156188.0,21116.0,"$444,195,884",$49734122,"$44,362,772","$212,915,203","$17,786,150","$123,232",0.0,1.0,53.1904%,46.8096%,10.9472%,10.9472%,"$21,036","$1,035,422","$2,844",49.22,0.14,49.22,11.1964%,2,57.9199%,77.3518%,6.5022%,"$71,376","$800,918"
490107,RESTON HOSPITAL,1850 TOWN CENTER PARKWAY,RESTON,VA,20190-,38.9626797,-77.363936,U,STH,01/01/2015,12/31/2015,904.28,199.0,72635.0,12948.0,"$293,534,941",$50267423,"$13,334,465","$69,915,965","$3,735,201","$324,606",1.0,1.0,53.6713%,46.3287%,2.6882%,2.6882%,"$22,670","$1,475,050","$4,041",65.07,0.18,65.07,17.1249%,1,28.3613%,59.7357%,5.2483%,"$92,063","$881,132"
191316,POINTE COUPEE GENERAL HOSPITAL,2202 FALSE RIVER,NEW ROADS,LA,70760,30.6833821,-91.4610993,R,CAH,11/01/2014,10/31/2015,173.61,25.0,9125.0,338.0,"$14,826,437",$2958625,$nan,$nan,$nan,"$85,401",1.0,0.0,10.7744%,89.2256%,1.7786%,1.7786%,"$43,865","$593,057","$1,625",13.52,0.04,13.52,19.9551%,1,nan%,58.4832%,4.1784%,$nan,"$346,839"
241312,COOK HOSPITAL,10 SOUTH 5TH STREET,COOK,MN,55723-9745,47.853084,-92.67961640000001,R,CAH,01/01/2015,12/31/2015,79.38,14.0,5110.0,148.0,"$12,012,207",$790574,$nan,$nan,$nan,"$151,325",0.0,0.0,33.3208%,66.6792%,0.2000%,0.2000%,"$81,164","$858,015","$2,351",10.57,0.03,10.57,6.5814%,2,nan%,63.4780%,8.1851%,$nan,"$544,650"
450742,LAKE POINTE MEDICAL CENTER,6800 SCENIC DRIVE  PO BOX 1550,ROWLETT,TX,75088,32.9181073,-96.50871009999999,U,STH,06/01/2015,05/31/2016,507.02,112.0,40992.0,7295.0,"$157,615,077",$24577872,"$8,991,527","$42,682,451","$499,316","$310,866",0.0,1.0,46.4257%,53.5743%,4.1056%,4.1056%,"$21,606","$1,407,277","$3,845",65.13,0.18,65.13,15.5936%,1,32.7849%,57.1612%,4.8366%,"$101,917","$804,416"
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,33.9772213,-117.38156940000002,U,STH,05/01/2015,04/30/2016,1678.99,373.0,136518.0,23359.0,"$479,034,100",$123694382,"$44,861,971","$159,403,605","$10,581,444","$285,311",0.0,1.0,70.1973%,29.8027%,1.8706%,1.8706%,"$20,507","$1,284,274","$3,509",62.62,0.17,62.62,25.8216%,1,42.6411%,43.9295%,2.4437%,"$121,660","$564,175"
50776,COLLEGE MEDICAL CENTER,2776 PACIFIC AVE,LONG BEACH,CA,90801,33.8069502,-118.19285320000002,U,STH,01/01/2015,12/31/2015,562.31,221.0,57305.0,7428.0,"$88,698,559",$11675567,"$2,841,993","$38,615,491","$1,333,268","$157,740",0.0,1.0,71.8327%,28.1673%,0.2356%,0.2356%,"$11,941","$401,351","$1,548",33.61,0.13,33.61,13.1632%,1,46.7397%,82.7065%,2.8291%,"$73,727","$331,943"
140127,ADVOCATE BROMENN MEDICAL CENTER,1304 VIRGINIA,NORMAL,IL,61761-,40.4971689,-88.991037,U,STH,01/01/2015,12/31/2015,912.07,206.0,75190.0,8222.0,"$166,906,906",$6521702,"$13,607,314","$55,195,575","$857,410","$182,998",1.0,1.0,49.9451%,50.0549%,0.8865%,0.8865%,"$20,300","$810,228","$2,220",39.91,0.11,39.91,3.9074%,2,41.2223%,67.8166%,7.8196%,"$75,436","$549,469"
170086,STORMONT-VAIL REGIONAL HEALTH CENTER,1500 SW 10TH AVE,TOPEKA,KS,66604-1353,39.0526033,-95.6964703,U,STH,10/01/2014,09/30/2015,3813.65,388.0,142712.0,21550.0,"$568,197,694",$-9968172,"$47,831,591","$291,581,686",$nan,"$148,991",0.0,1.0,46.0383%,53.9617%,0.8178%,0.8178%,"$26,366","$1,464,427","$3,981",55.54,0.15,55.54,-1.7543%,2,59.7351%,45.6394%,3.4039%,"$89,000","$668,355"
281338,HOWARD COUNTY MEDICAL CENTER,1113 SHERMAN STREET,SAINT PAUL,NE,68873-0406,41.2175929,-98.4629416,R,CAH,07/01/2015,06/30/2016,100.8,25.0,9150.0,278.0,"$15,166,718",$645077,$nan,$nan,$nan,"$150,463",1.0,0.0,14.0582%,85.9418%,0.5145%,0.5145%,"$54,557","$606,669","$1,658",11.12,0.03,11.12,4.2532%,2,nan%,66.7279%,5.8708%,$nan,"$404,817"
330399,ST. BARNABAS HOSPITAL,4422 THIRD AVENUE,BRONX,NY,10457,40.853376399999995,-73.89070079999998,U,STH,01/01/2015,12/31/2015,2254.9,283.0,103295.0,12939.0,"$333,252,812",$-17202545,"$45,843,697","$172,822,340","$2,159,237","$147,791",1.0,1.0,61.6113%,38.3887%,2.4172%,2.4172%,"$25,756","$1,177,572","$3,226",45.72,0.13,45.72,-5.1620%,3,65.6157%,65.6347%,6.9256%,"$96,974","$772,895"
140082,LOUIS A. WEISS MEMORIAL HOSPITAL,4646 NORTH MARINE DRIVE,CHICAGO,IL,60640,41.966860499999996,-87.6494068,U,STH,06/01/2015,05/31/2016,640.63,119.0,43554.0,5269.0,"$110,259,182",$1863441,"$6,683,192","$47,029,241","$873,966","$172,111",1.0,1.0,52.5440%,47.4560%,1.7013%,1.7013%,"$20,926","$926,548","$2,532",44.28,0.12,44.28,1.6901%,2,48.7147%,57.1051%,6.1521%,"$83,843","$529,106"
141340,VALLEY WEST COMMUNITY HOSPITAL,1302 N. MAIN STREET,SANDWICH,IL,60548-,41.65730720000001,-88.620667,R,CAH,05/01/2015,04/30/2016,184.5,25.0,9150.0,897.0,"$44,276,028",$67532585,$nan,$nan,$nan,"$239,978",1.0,0.0,26.2615%,73.7385%,0.7077%,0.7077%,"$49,360","$1,771,041","$4,839",35.88,0.10,35.88,152.5263%,1,nan%,59.9590%,7.7032%,$nan,"$1,061,898"
234006,PINE REST CHRISTIAN HOSPITAL,300 68TH STREET SE,GRAND RAPIDS,MI,49501-0165,42.838295,-85.6560906,U,PH,07/01/2015,06/30/2016,1248.19,84.0,30744.0,2364.0,"$83,620,591",$-1674664,"$8,379,814","$77,008,605",$nan,"$66,993",1.0,1.0,48.8535%,51.1465%,nan%,nan%,"$35,373","$995,483","$2,720",28.14,0.08,28.14,-2.0027%,2,102.1141%,56.8107%,2.6387%,"$68,410","$565,541"
330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,10305,40.5847086,-74.086124,U,STH,01/01/2015,12/31/2015,5256.8,531.0,193815.0,37074.0,"$850,133,740",$41818000,"$101,636,713","$484,033,148","$1,383,589","$161,721",1.0,1.0,62.9010%,37.0990%,1.1119%,1.1119%,"$22,931","$1,601,005","$4,386",69.82,0.19,69.82,4.9190%,2,68.8915%,50.7763%,3.3597%,"$111,412","$812,931"
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,75 PARK STREET,ELIZABETHTOWN,NY,12932,44.215833,-73.59590899999998,R,CAH,01/01/2015,09/30/2015,178.23,25.0,6825.0,258.0,"$17,429,297",$1730524,$nan,$nan,$nan,"$97,791",1.0,0.0,18.8649%,81.1351%,0.0959%,0.0959%,"$67,555","$697,172","$2,554",10.32,0.04,10.32,9.9288%,2,nan%,48.5112%,7.6870%,$nan,"$338,207"
